::1()--query--tables(delete from table_online where time<1656468234) (09:13:54 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493368) (16:12:48 29/06/2022)
::1(admin)--update--seopage([["","type","=","gioi-thieu"]]) (16:13:09 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493390) (16:13:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493390) (16:13:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493394) (16:13:14 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493413) (16:13:33 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493413) (16:13:33 29/06/2022)
::1(admin)--update--info([["","type","=","gioi-thieu"]]) (16:13:35 29/06/2022)
::1(admin)--query--tables(delete from table_seo where idmuc =  and com = 'info' and act = 'capnhat' and type = 'gioi-thieu') (16:13:35 29/06/2022)
::1(admin)--insert--seo(64) (16:13:35 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493417) (16:13:37 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493417) (16:13:37 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493424) (16:13:44 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493424) (16:13:44 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493427) (16:13:47 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493427) (16:13:47 29/06/2022)
::1(admin)--insert--counters(22) (16:14:35 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493475) (16:14:35 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493476) (16:14:36 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493480) (16:14:40 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493480) (16:14:40 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493515) (16:15:15 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493515) (16:15:15 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493519) (16:15:19 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493519) (16:15:19 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493531) (16:15:31 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493531) (16:15:31 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493565) (16:16:05 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493566) (16:16:06 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493572) (16:16:12 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493572) (16:16:12 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493609) (16:16:49 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493609) (16:16:49 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493612) (16:16:52 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493612) (16:16:52 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493613) (16:16:53 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493613) (16:16:53 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493615) (16:16:55 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493615) (16:16:55 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493615) (16:16:55 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493615) (16:16:55 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493620) (16:17:00 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493620) (16:17:00 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493649) (16:17:29 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493649) (16:17:29 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493651) (16:17:31 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493651) (16:17:31 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493652) (16:17:32 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493652) (16:17:32 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493655) (16:17:35 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493655) (16:17:35 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493703) (16:18:23 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493704) (16:18:24 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493780) (16:19:40 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493780) (16:19:40 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493804) (16:20:04 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493805) (16:20:05 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493807) (16:20:07 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493807) (16:20:07 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493807) (16:20:07 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493808) (16:20:08 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493808) (16:20:08 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493808) (16:20:08 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493808) (16:20:08 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493809) (16:20:09 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493809) (16:20:09 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493809) (16:20:09 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493810) (16:20:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493810) (16:20:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493810) (16:20:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493810) (16:20:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493811) (16:20:11 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493811) (16:20:11 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493811) (16:20:11 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656493812) (16:20:12 29/06/2022)
::1(admin)--insert--counters(23) (16:42:27 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495147) (16:42:27 29/06/2022)
::1(admin)--insert--online(264917) (16:42:27 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495147) (16:42:27 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495150) (16:42:30 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495151) (16:42:31 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495196) (16:43:16 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495196) (16:43:16 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495234) (16:43:54 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495235) (16:43:55 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495329) (16:45:29 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495329) (16:45:29 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495497) (16:48:17 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495497) (16:48:17 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495556) (16:49:16 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495556) (16:49:16 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495562) (16:49:22 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495562) (16:49:22 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495569) (16:49:29 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495569) (16:49:29 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495748) (16:52:28 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495749) (16:52:29 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495762) (16:52:42 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495762) (16:52:42 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495790) (16:53:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495791) (16:53:11 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495811) (16:53:31 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495812) (16:53:32 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495821) (16:53:41 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495822) (16:53:42 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495838) (16:53:58 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495839) (16:53:59 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495858) (16:54:18 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495859) (16:54:19 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495891) (16:54:51 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495891) (16:54:51 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495903) (16:55:03 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495903) (16:55:03 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495977) (16:56:17 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495977) (16:56:17 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495987) (16:56:27 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495987) (16:56:27 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495987) (16:56:27 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495987) (16:56:27 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495988) (16:56:28 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656495988) (16:56:28 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496004) (16:56:44 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496004) (16:56:44 29/06/2022)
::1(admin)--insert--counters(24) (17:01:09 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496269) (17:01:09 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496270) (17:01:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496424) (17:03:44 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496425) (17:03:45 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496510) (17:05:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496510) (17:05:10 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496514) (17:05:14 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496515) (17:05:15 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496541) (17:05:41 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496541) (17:05:41 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496563) (17:06:03 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496575) (17:06:15 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496575) (17:06:15 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496578) (17:06:18 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496578) (17:06:18 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496593) (17:06:33 29/06/2022)
::1(admin)--query--tables(delete from table_online where time<1656496593) (17:06:33 29/06/2022)
